id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username
AVwd89xXkufWRAb5-sIk,2015-10-24T00:35:05Z,2019-05-20T20:23:34Z,1400 David Dr,"Condominiums,Hotels and motels,Hotel and motel reservations,Resorts,Hotel",Accommodation & Food Services,Estes Park,US,us/co/estespark/1400daviddr/87278756,40.395578,-105.565417,Estes Park Condos,80517,CO,2016-06-05T00:00:00Z,,2016-07-18T00:00:00Z,5,,Great Mountain Getaway,Fort Lupton,CO,Clarence I
AVwd89xXkufWRAb5-sIk,2015-10-24T00:35:05Z,2019-05-20T20:23:34Z,1400 David Dr,"Condominiums,Hotels and motels,Hotel and motel reservations,Resorts,Hotel",Accommodation & Food Services,Estes Park,US,us/co/estespark/1400daviddr/87278756,40.395578,-105.565417,Estes Park Condos,80517,CO,2016-01-27T00:00:00Z,,2016-03-17T00:00:00Z,5,,Wonderful place to relax!,Fort Collins,CO,Cecilia M
AWCACh4CIxWefVJwvFKH,2017-12-22T21:02:59Z,2019-05-20T20:23:08Z,37 Park St,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Rangely,US,us/co/rangely/37parkst/1544720541,40.087948,-108.81097,Blue Mountain Inn Suites,81648,CO,2017-12-03T00:00:00.000Z,,"2018-01-03T00:00:00Z,2017-12-16T00:00:00Z",4,,Neat and Clean,Grand Junction,Colorado,Richard R
AVwc5LuukufWRAb50Jbl,2016-11-15T21:07:56Z,2019-05-20T20:23:07Z,850 S Main St,"Hotels,Hotels and motels,Hotel",Accommodation & Food Services,Longmont,US,us/co/longmont/850smainst/461975158,40.149498,-105.10209,Hampton Inn-longmont,80501,CO,2016-05-18T00:00:00Z,,2016-08-09T00:00:00Z,4,,Caltrip,Wilmington,DE,lshaf1315
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2016-11-03T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Great place!,Thornton,Colorado,Galway C
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2018-06-28T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Comfortable room good food!,Saint Louis,Missouri,EKG1226
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2015-09-18T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Fantastic hotel,Adelaide,Australia,shauns300
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2016-06-19T00:00:00.000Z,,2018-12-22T00:00:00Z,4,,A well-run hotel with lots of extras,Colorado Springs,Colorado,rewardgal
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2017-07-05T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Great service and value,Denver,Colorado,almarcusp23
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2015-07-28T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,A little pricey but worth it.,Gideon,Missouri,JRHLindsey
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2016-05-07T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Excels in every way,Schererville,Indiana,Janice R
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2018-09-16T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Friendliest Staff in Colorado Springs,Centennial,Colorado,ludwig71937
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2016-05-15T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Board Meeting,Colorado Springs,Colorado,KenSparks
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2016-11-15T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Great Service,Denver,Colorado,almarcusp23
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2015-08-04T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Lovely stay at a Drury Inn again,Fort Collins,Colorado,ProMommie
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2017-03-23T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Wish the was more Drury Hotels,Regina,Saskatchewan,Donna B
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2018-06-27T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Comfortable Stay,Alpharetta,Georgia,995eddies
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2017-05-18T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Nice,Bryan,Texas,Yorlive
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2016-06-18T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Great hotel!!,Albuquerque,NewMexico,59jessicac
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2018-05-29T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Two nights was too short!,Bradenton,Florida,Jo K
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2016-02-08T00:00:00.000Z,,2018-12-22T00:00:00Z,4,,Trusted Stay,Denver,Colorado,Lance Y
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2015-08-20T00:00:00.000Z,,2018-12-22T00:00:00Z,5,,Amazing value and quality,Plymouth,Minnesota,Diane D
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2016-10-18T00:00:00.000Z,,2018-12-22T00:00:00Z,1,,Please switch to reusable plates and silverware!,Longmont,Colorado,traveling_smiles
AVwdHyHXIN2L1WUfsbS3,2016-04-09T07:55:20Z,2019-05-20T20:12:39Z,1341 S Saint Vrain Ave,"Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Estes Park,US,us/co/estespark/1341ssaintvrainave/903442684,40.3583,-105.5045,Saddle Surrey Motel,80517,CO,2015-08-09T00:00:00Z,,2016-04-07T00:00:00Z,5,,Best place to stay on our vacation!,Fowler,IN,Giselle70
AVwdHyHXIN2L1WUfsbS3,2016-04-09T07:55:20Z,2019-05-20T20:12:39Z,1341 S Saint Vrain Ave,"Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Estes Park,US,us/co/estespark/1341ssaintvrainave/903442684,40.3583,-105.5045,Saddle Surrey Motel,80517,CO,2015-08-14T00:00:00Z,,2016-04-07T00:00:00Z,3,,Nice Hotel in Estes Park,Eagle River,AK,Alaska23_Family
AVwdyBCp_7pvs4fz9N1Z,2015-10-22T15:21:30Z,2019-05-20T17:59:34Z,1639 E Jackson St,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel and Hotel Pool,Hotel,Hotel Pool",Accommodation & Food Services,Macomb,US,us/il/macomb/1639ejacksonst/614742567,40.456954,-90.646077,Hampton Inn-macomb,61455,IL,2016-02-05T00:00:00Z,,2016-03-23T00:00:00Z,4,,College visit,Herrin,IL,Maliea F
AVwdyBCp_7pvs4fz9N1Z,2015-10-22T15:21:30Z,2019-05-20T17:59:34Z,1639 E Jackson St,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel and Hotel Pool,Hotel,Hotel Pool",Accommodation & Food Services,Macomb,US,us/il/macomb/1639ejacksonst/614742567,40.456954,-90.646077,Hampton Inn-macomb,61455,IL,2016-02-17T00:00:00Z,,2016-03-23T00:00:00Z,5,,Wonderful Place to stay!,Muscatine,IA,ajelgatian
AV1thhZpIxWefVJwhDL7,2017-07-23T03:38:10Z,2019-05-20T16:15:57Z,1280 N 4th Street,"Hotels,Lodging,Hotel",Accommodation & Food Services,San Jose,US,us/ca/sanjose/1280n4thstreet/-1318697623,37.36169,-121.90449,Pavilion Inn,95112,CA,2017-01-31T00:00:00.000Z,,2017-07-14T00:00:00Z,3,,Thin Walls,San Jose,California,Brandi R
AWCACflQIxWefVJwvFF4,2017-12-22T21:03:05Z,2019-05-20T16:15:14Z,805 E El Camino Real,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Sunnyvale,US,us/ca/sunnyvale/805eelcaminoreal/2060450327,37.3558,-122.01685,Corporate Inn Sunnyvale,94087,CA,2018-01-02T00:00:00.000Z,,2018-01-03T00:00:00Z,5,,"Great Room, Super Hospitality",Cloverdale,California,DrGuapo
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2018-01-18T00:00:00.000Z,,2018-12-15T00:00:00Z,5,,"luxurious, friendly, comfortable",Encinitas,California,looski
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2017-07-23T00:00:00.000Z,,2018-12-15T00:00:00Z,4,,Marriott Vacation Club,Oceanside,California,John B
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2018-11-05T00:00:00.000Z,,2018-11-11T00:00:00Z,5,,Great stay,Scotch Plains,NewJersey,Colleen G
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2017-08-27T00:00:00.000Z,,2018-12-15T00:00:00Z,1,,racist / rude loss prevention team.,Inglewood,California,chefshaded
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2018-10-10T00:00:00.000Z,,2018-12-15T00:00:00Z,5,,Vacation,Thornaby on Tees,UnitedKingdom,Susan W
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2017-05-16T00:00:00.000Z,,2018-12-15T00:00:00Z,5,,Great Hotel For Walking To Most Attractions,Surprise,Arizona,Steve W
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2017-07-12T00:00:00.000Z,,2018-12-15T00:00:00Z,5,,Sleek and modern,Anaheim,California,Charles B
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2017-11-11T00:00:00.000Z,,2018-12-15T00:00:00Z,3,,Just not on the ball,Ashland,Massachusetts,Omni99
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2017-10-27T00:00:00.000Z,,2018-12-15T00:00:00Z,5,,Loved this place!,Houston,Texas,keshafierce
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2018-10-14T00:00:00.000Z,,2018-12-15T00:00:00Z,5,,"Marriott's Pulse, vibrating!",Lillesand,Norway,521espenl
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2017-05-17T00:00:00.000Z,,2018-12-15T00:00:00Z,4,,Modern and Upscale,Longport,NewJersey,Jackieboy014
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2017-09-08T00:00:00.000Z,,2018-12-15T00:00:00Z,5,,Such awesome service,Huntsville,Alabama,love10s
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2018-07-15T00:00:00.000Z,,2018-12-15T00:00:00Z,4,,Comfy location and friendly,San Pedro Garza Garcia,Mexico,kirk441
AWcS7fMIa4HuVbedX4TQ,2018-11-14T15:19:21Z,2019-05-20T14:06:03Z,701 A Street,"Hotels,Hotels Motels,Wedding Supplies and Services,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/701astreet/-1435361228,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",92101,CA,2017-10-15T00:00:00.000Z,,2018-12-15T00:00:00Z,4,,Downtown boutique hotel,detroit,michigan,Nerissa W
AWB4WPWTRxPSIh2Rpdw1,2017-12-21T08:01:03Z,2019-05-20T14:06:03Z,3888 Greenwood Street,"Hotels,Lodging,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/3888greenwoodstreet/-950890529,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,92110,CA,2017-08-09T00:00:00.000Z,,2018-12-15T00:00:00Z,3,,Average hotel!,Melbourne,Australia,Nick C
AWB4WPWTRxPSIh2Rpdw1,2017-12-21T08:01:03Z,2019-05-20T14:06:03Z,3888 Greenwood Street,"Hotels,Lodging,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/3888greenwoodstreet/-950890529,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,92110,CA,2016-05-30T00:00:00.000Z,,2018-12-15T00:00:00Z,3,,"Fresh looking hotel, in a crowded industrial space",Ontario,California,Gregory N
AWB4WPWTRxPSIh2Rpdw1,2017-12-21T08:01:03Z,2019-05-20T14:06:03Z,3888 Greenwood Street,"Hotels,Lodging,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/3888greenwoodstreet/-950890529,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,92110,CA,2016-05-22T00:00:00.000Z,,2018-12-15T00:00:00Z,2,,Disappointed,Merrimac,Massachusetts,lisabow1
AWB4WPWTRxPSIh2Rpdw1,2017-12-21T08:01:03Z,2019-05-20T14:06:03Z,3888 Greenwood Street,"Hotels,Lodging,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/3888greenwoodstreet/-950890529,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,92110,CA,2016-08-18T00:00:00.000Z,,2018-12-15T00:00:00Z,4,,"Good Loacation, Service and Clean",Rio de Janeiro,Brazil,Wagner2330
AWB4WPWTRxPSIh2Rpdw1,2017-12-21T08:01:03Z,2019-05-20T14:06:03Z,3888 Greenwood Street,"Hotels,Lodging,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/3888greenwoodstreet/-950890529,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,92110,CA,2016-10-08T00:00:00.000Z,,2018-12-15T00:00:00Z,5,,Great Room and Good Location,Riverside,California,Elise J
AWB4WPWTRxPSIh2Rpdw1,2017-12-21T08:01:03Z,2019-05-20T14:06:03Z,3888 Greenwood Street,"Hotels,Lodging,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/3888greenwoodstreet/-950890529,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,92110,CA,2016-10-11T00:00:00.000Z,,2018-12-15T00:00:00Z,5,,Friendly Staff and Convenient Location,Los Angeles,California,boyzrsmely
AWB4WPWTRxPSIh2Rpdw1,2017-12-21T08:01:03Z,2019-05-20T14:06:03Z,3888 Greenwood Street,"Hotels,Lodging,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/3888greenwoodstreet/-950890529,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,92110,CA,2018-03-17T00:00:00.000Z,,2018-12-15T00:00:00Z,4,,"I didn't have any issues, and the bed is amazing",Provo,Utah,Panuspics
AWB4WPWTRxPSIh2Rpdw1,2017-12-21T08:01:03Z,2019-05-20T14:06:03Z,3888 Greenwood Street,"Hotels,Lodging,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/3888greenwoodstreet/-950890529,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,92110,CA,2017-02-16T00:00:00.000Z,,2018-12-15T00:00:00Z,4,,Home from home in San Diego,St Andrews,UnitedKingdom,Y9506WFronalds
AWB4WPWTRxPSIh2Rpdw1,2017-12-21T08:01:03Z,2019-05-20T14:06:03Z,3888 Greenwood Street,"Hotels,Lodging,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/3888greenwoodstreet/-950890529,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,92110,CA,2016-06-14T00:00:00.000Z,,2018-12-15T00:00:00Z,3,,"Great staff, great hotel for the price, terrible neighborhood",San Jose,California,Carver123
AWB4WPWTRxPSIh2Rpdw1,2017-12-21T08:01:03Z,2019-05-20T14:06:03Z,3888 Greenwood Street,"Hotels,Lodging,Hotel",Accommodation & Food Services,San Diego,US,us/ca/sandiego/3888greenwoodstreet/-950890529,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,92110,CA,2016-09-22T00:00:00.000Z,,2018-12-15T00:00:00Z,5,,"Super Location, Professional Staff, Fun Atmosphere",San Diego,California,Marnelle L
